"gene","module"
"C7orf60","brown"
"TRIM21","grey"
"ERP27","brown"
"TAF1","yellow"
"CRYBG3","blue"
"NKIRAS2","grey"
"C14orf4","green"
"C11orf58","brown"
"FUCA1","yellow"
"ANXA7","grey"
"TAF15","blue"
"DNAJA2","brown"
"CIAO1","blue"
"MUT","brown"
"DNAJB11","brown"
"DDX19A","blue"
"UBIAD1","blue"
"SPHK2","turquoise"
"SREBF2","turquoise"
"PPAP2A","blue"
"SEMA3C","brown"
"BNIP2","brown"
"PSEN2","turquoise"
"CKAP2","yellow"
"CD69","yellow"
"CNOT4","green"
"USP34","green"
"THOC4","blue"
"RPUSD2","grey"
"FAM46A","yellow"
"CREBL2","yellow"
"CD302","brown"
"TMEM183A","turquoise"
"HSF1","turquoise"
"FLI1","brown"
"OAS3","grey"
"ABHD5","black"
"CRY1","yellow"
"COMMD3","yellow"
"SLC24A3","grey"
"MLXIP","red"
"E2F1","turquoise"
"CYB5D1","grey"
"FTSJ2","blue"
"CSNK2B","green"
"C12orf45","blue"
"SLAIN2","brown"
"USP32","red"
"LOC162632","brown"
"KREMEN1","black"
"GNPNAT1","blue"
"OTUD6B","yellow"
"RNF216","grey"
"WDR36","blue"
"CADM3","turquoise"
"C9orf156","grey"
"ZFAND2A","brown"
"ZFR","brown"
"PLCG1","blue"
"MCM3AP","blue"
"KCTD7","blue"
"GFER","blue"
"SNX24","blue"
"MASTL","yellow"
"SMPD2","grey"
"BRD3","green"
"DYRK1B","turquoise"
"AGPS","yellow"
"ZNF766","blue"
"APOC3","turquoise"
"OSBPL11","brown"
"SLC29A2","turquoise"
"SFMBT1","blue"
"ZDHHC12","red"
"PYROXD1","brown"
"STX17","blue"
"ARHGAP29","grey"
"SMURF2","green"
"ZNF862","grey"
"AGXT2L2","red"
"C2orf88","turquoise"
"RNF157","blue"
"TAPT1","yellow"
"C2orf42","blue"
"FKBP1B","turquoise"
"RMI1","brown"
"SNX11","black"
"ATP11C","brown"
"ZNF18","green"
"BCL11A","blue"
"SAMD9","brown"
"TXNDC16","yellow"
"DOCK10","blue"
"MTMR11","blue"
"SYNJ1","brown"
"ASB7","brown"
"DOCK2","green"
"TMEM104","turquoise"
"KCNC4","turquoise"
"NFE2","red"
"CECR1","blue"
"ANKRD57","grey"
"C17orf103","turquoise"
"TRMU","turquoise"
"ZNF251","grey"
"HELQ","yellow"
"CREBBP","green"
"TEP1","yellow"
"JAG2","turquoise"
"TESK2","brown"
"CCBL1","turquoise"
"DHRS9","red"
"KIAA2018","green"
"PLEKHG1","brown"
"ZNF75A","yellow"
"CMKLR1","turquoise"
"GAB3","green"
"C19orf29","blue"
"EIF2S2","yellow"
"CCNI","turquoise"
"LMAN2","black"
"NUP133","yellow"
"CCT5","yellow"
"PNMA3","turquoise"
"SNX1","brown"
"GLOD4","blue"
"CCNB1","grey"
"PTTG1IP","brown"
"ACSL5","yellow"
"C4BPA","grey"
"TFPI","grey"
"KRT1","turquoise"
"CLINT1","brown"
"APOBEC3C","turquoise"
"LSM5","yellow"
"SCFD2","grey"
"KIAA1143","yellow"
"AGA","brown"
"TNNT3","grey"
"PPCS","brown"
"MAPKAPK5","yellow"
"APTX","yellow"
"CHST12","blue"
"APOL3","blue"
"ABCC8","turquoise"
"RAB3A","grey"
"PHKA2","black"
"PDCD11","blue"
"NR1D1","turquoise"
"ALG6","brown"
"PDCL","yellow"
"STYXL1","red"
"GLCCI1","brown"
"NRAP","turquoise"
"ZNF581","blue"
"FYB","black"
"ENTPD1","red"
"GPR162","grey"
"SIKE1","yellow"
"SOAT1","brown"
"C10orf4","yellow"
"C21orf2","turquoise"
"HIST1H2BD","red"
"TRIM13","yellow"
"TCF19","turquoise"
"SAPS3","brown"
"HIC2","blue"
"FST","turquoise"
"CD2AP","turquoise"
"PTGS2","brown"
"BID","green"
"COG6","yellow"
"TRIM68","blue"
"PIGQ","turquoise"
"CAMTA2","black"
"GLTPD1","grey"
"TECPR2","black"
"OSBPL1A","black"
"SLC25A19","blue"
"HCFC1R1","grey"
"PELI2","brown"
"PHF10","blue"
"PPP2R3B","black"
"SMARCAD1","yellow"
"DDX3Y","grey"
"E2F2","turquoise"
"TOR2A","grey"
"ZNF187","blue"
"RAB24","black"
"SLC35E2","blue"
"PDE4B","grey"
"C8orf44","brown"
"SGK3","brown"
"BATF2","grey"
"FAM58A","yellow"
"ARHGAP4","black"
"ZNF512B","turquoise"
"SAMD9L","grey"
"TRIM59","yellow"
"LRDD","grey"
"SLC12A2","yellow"
"ST3GAL3","grey"
"SACS","yellow"
"CRIPAK","green"
"RAB11FIP2","brown"
"SLC37A1","grey"
"SKAP1","blue"
"C9orf119","grey"
"GXYLT1","yellow"
"HLA-DOB","blue"
"KIAA0226","grey"
"GPR146","turquoise"
"GLT25D2","turquoise"
"FCHO2","brown"
"SDSL","turquoise"
"DAAM2","red"
"SART3","blue"
"PARP10","turquoise"
"ATP5B","turquoise"
"COPS2","brown"
"SERF2","turquoise"
"LSS","grey"
"SNRPD1","yellow"
"SUMO1","brown"
"MAD1L1","blue"
"DPH2","blue"
"KIFC1","grey"
"LMAN1","blue"
"GPATCH2","blue"
"YIPF4","brown"
"AMPD2","green"
"GGCT","yellow"
"TMEM179B","green"
"FAM48A","brown"
"RBMS1","red"
"AP2M1","turquoise"
"HGSNAT","grey"
"RIPK2","yellow"
"LAT2","black"
"CYB5R4","brown"
"TCF4","yellow"
"TMEM127","black"
"SLC39A8","brown"
"COQ10B","brown"
"TRIO","blue"
"SHARPIN","turquoise"
"C2orf72","turquoise"
"TMEM185A","grey"
"CACNB1","turquoise"
"TMEM158","turquoise"
"NCDN","turquoise"
"ING3","brown"
"SUGT1","blue"
"ANXA3","red"
"FRMD4A","turquoise"
"PRMT10","brown"
"C17orf61","grey"
"ZNF641","green"
"TRIT1","blue"
"RABGGTB","yellow"
"EEA1","brown"
"COG8","blue"
"TEF","turquoise"
"ORAOV1","turquoise"
"MED30","brown"
"SH3BP2","green"
"ALDH16A1","blue"
"LUZP1","blue"
"C1orf103","brown"
"EPB49","turquoise"
"C11orf54","brown"
"SLC12A6","black"
"RABGAP1L","blue"
"ARHGAP25","green"
"FASTKD3","brown"
"UBE2C","grey"
"DGCR8","turquoise"
"C6orf226","blue"
"USP8","brown"
"LGALS7","turquoise"
"ITGA4","yellow"
"IFIH1","yellow"
"SMC6","yellow"
"ATG16L2","green"
"LOC339047","blue"
"MYO5A","brown"
"BTRC","grey"
"PIKFYVE","brown"
"GSK3A","turquoise"
"BATF","red"
"PAG1","red"
"FAM65B","black"
"RAP2C","brown"
"HYLS1","blue"
"C20orf196","turquoise"
"HOXB2","blue"
"ZNF721","yellow"
"ZDHHC16","grey"
"ASPHD2","yellow"
"C2orf55","turquoise"
"ZNF83","yellow"
"DDX60L","brown"
"March 2","turquoise"
"PPARA","blue"
"C7orf43","turquoise"
"UNKL","green"
"ZC3H6","yellow"
"EPHB3","turquoise"
"GPR68","blue"
"FAM98A","yellow"
"CNIH2","turquoise"
"TMPRSS5","turquoise"
"ZNF337","turquoise"
"TRAPPC2","yellow"
"TPK1","brown"
"GABPB1","brown"
"LNX2","turquoise"
"PDE4D","red"
"DNMBP","grey"
"ZDHHC22","turquoise"
"PATZ1","blue"
"SLC22A4","red"
"FBXW4","turquoise"
"ALDOC","grey"
"ANLN","grey"
"RPA3","yellow"
"SLU7","brown"
"MGST1","brown"
"SART1","black"
"AMPH","grey"
"TXNDC15","yellow"
"C5orf13","grey"
"SHOC2","brown"
"CSK","green"
"BFAR","yellow"
"AKR1B10","turquoise"
"NUDCD2","yellow"
"LIG1","turquoise"
"FAM71D","green"
"SF3B4","grey"
"TMED4","blue"
"NPRL3","turquoise"
"MFNG","blue"
"CRYBB1","turquoise"
"C21orf45","blue"
"DUS2L","black"
"PMAIP1","yellow"
"GPD1L","blue"
"GUF1","blue"
"DNAJC5","red"
"CDK5RAP2","red"
"FAHD1","turquoise"
"GCNT3","turquoise"
"FBXO8","brown"
"HAUS4","black"
"UBA5","yellow"
"ABCG2","turquoise"
"VWF","turquoise"
"RSBN1","red"
"TMEM55A","brown"
"PCGF5","turquoise"
"NEUROD1","grey"
"GNA15","red"
"TSR2","blue"
"RHOF","blue"
"CHCHD1","red"
"USP48","yellow"
"APPBP2","brown"
"L1CAM","turquoise"
"TPRG1L","turquoise"
"HDAC10","turquoise"
"ZKSCAN4","yellow"
"ANKRD35","grey"
"TCP10L","turquoise"
"NUP37","yellow"
"HRASLS","grey"
"RP2","brown"
"TANK","brown"
"ASPRV1","green"
"DCAF10","grey"
"ERAP1","yellow"
"MAP2K6","red"
"FUZ","turquoise"
"E2F5","blue"
"DYRK2","blue"
"LIMK1","turquoise"
"MOCS1","turquoise"
"CLEC1A","green"
"IFT74","blue"
"BRAP","green"
"ABCB10","grey"
"YOD1","turquoise"
"ABCC10","red"
"PAFAH2","blue"
"TMEM88","black"
"SPOPL","brown"
"VANGL1","blue"
"ZBTB47","black"
"SON","yellow"
"MAP4K1","blue"
"TMEM120B","turquoise"
"ZC3H4","green"
"MRPS22","brown"
"FAM149B1","brown"
"KLHL2","brown"
"LY86","blue"
"TMEM131","brown"
"TGFBR2","brown"
"CD300A","green"
"ARL6IP4","blue"
"IFNAR2","green"
"PCSK5","blue"
"CD58","brown"
"ETV7","grey"
"ZNF227","yellow"
"ARHGEF37","turquoise"
"DMXL1","brown"
"C3orf54","turquoise"
"PJA1","blue"
"BCOR","yellow"
"DMAP1","blue"
"DEXI","turquoise"
"HAGHL","turquoise"
"EIF5","yellow"
"CD8A","blue"
"YY1","blue"
"TUBB","blue"
"CD36","grey"
"TMEM204","blue"
"HMGN2","yellow"
"ZBTB17","turquoise"
"CHMP2B","brown"
"CSTF2T","yellow"
"MRTO4","blue"
"TMF1","brown"
"ALG2","yellow"
"FAM53C","black"
"GPBP1L1","brown"
"CALM1","blue"
"TFCP2","yellow"
"FASTKD2","blue"
"PMM1","grey"
"FCGR2A","black"
"ITIH4","grey"
"PGM2L1","grey"
"MRPS17","blue"
"HERC4","brown"
"MRPS18C","brown"
"C14orf129","brown"
"PKP3","turquoise"
"PGS1","red"
"MAGOH","brown"
"HLA-DQA1","blue"
"CCDC55","brown"
"TMEM55B","blue"
"LAIR1","red"
"CIR1","green"
"CBL","black"
"ZNF346","turquoise"
"MED13L","green"
"SH3KBP1","green"
"NEK6","red"
"CWF19L2","blue"
"LSM12","grey"
"DOLK","blue"
"C17orf59","grey"
"STS","grey"
"NCEH1","yellow"
"PKN2","brown"
"CISH","grey"
"NR2C2AP","turquoise"
"LRP3","turquoise"
"CEP63","green"
"ACER3","red"
"GAB2","green"
"IPO8","brown"
"NFYC","green"
"RAD9A","green"
"AEBP2","yellow"
"ZNF217","brown"
"TUFT1","grey"
"HAPLN3","turquoise"
"CLIC3","blue"
"LRRN3","blue"
"POLRMT","blue"
"GATAD2B","green"
"FZR1","turquoise"
"SNPH","turquoise"
"GZMB","blue"
"MAP3K14","blue"
"MAP4K5","turquoise"
"ILK","grey"
"TMTC3","yellow"
"HSD17B8","blue"
"VPS13B","brown"
"RNF160","brown"
"PPP1R3D","red"
"EVI5L","turquoise"
"DTX1","grey"
"MERTK","red"
"CREM","brown"
"FAM173A","blue"
"THAP7","blue"
"C10orf76","blue"
"LIG4","brown"
"CITED4","grey"
"CPEB2","brown"
"PDIK1L","yellow"
"C14orf169","blue"
"NT5M","turquoise"
"CDK14","red"
"SRGAP3","turquoise"
"FBXO5","yellow"
"SAMD10","turquoise"
"RDH5","black"
"CPT1A","grey"
"USP31","blue"
"PIGN","yellow"
"ZNF579","turquoise"
"ITGB4","turquoise"
"DPEP2","green"
"CLTCL1","grey"
"GTPBP3","blue"
"FAM101B","red"
"C20orf103","turquoise"
"CD86","blue"
"GLTSCR1","grey"
"C8orf58","turquoise"
"EPB42","turquoise"
"CEP78","blue"
"SOD2","grey"
"PSPC1","brown"
"PNN","brown"
"TPP1","black"
"SYP","turquoise"
"LMBRD1","brown"
"SEC23IP","yellow"
"HADHB","brown"
"YWHAB","black"
"UAP1","yellow"
"ANP32E","brown"
"ARHGDIA","black"
"FAIM2","turquoise"
"TOP1MT","blue"
"HNMT","yellow"
"NEDD9","grey"
"USP7","grey"
"CNOT10","blue"
"TCOF1","blue"
"CAMK2B","turquoise"
"PHF17","green"
"FAM126A","yellow"
"RIT1","brown"
"RNFT1","brown"
"HDAC6","turquoise"
"UCHL5","yellow"
"LANCL2","blue"
"RFX5","blue"
"TTC33","brown"
"RABL3","yellow"
"ESF1","yellow"
"RAI2","red"
"AZIN1","brown"
"CDKN2D","red"
"POLR3GL","yellow"
"FAM98C","grey"
"NDE1","green"
"SLC38A3","turquoise"
"NCOR1","green"
"LOH12CR1","grey"
"GATAD1","blue"
"POLB","yellow"
"CST7","red"
"TMEM147","blue"
"EP300","green"
"TCEAL3","blue"
"VPS16","green"
"MYOM2","grey"
"S100A12","red"
"FUBP3","yellow"
"TGS1","yellow"
"ZNF784","red"
"MIS12","yellow"
"MCHR1","turquoise"
"C9orf40","turquoise"
"HR","turquoise"
"MYBPC3","grey"
"NFKB2","turquoise"
"TDRD9","red"
"CCDC91","yellow"
"FBXW2","red"
"C11orf82","brown"
"C7orf31","yellow"
"MED23","brown"
"MOBKL2B","blue"
"DMWD","turquoise"
"ADAP2","grey"
"KCTD11","grey"
"RUNX2","yellow"
"KLF12","blue"
"TTPAL","brown"
"FCHO1","turquoise"
"ESCO1","yellow"
"RPH3AL","turquoise"
"LETM1","blue"
"NFXL1","grey"
"PLCXD1","blue"
"METTL7B","red"
"HAAO","turquoise"
"FCN3","turquoise"
"WDSUB1","yellow"
"SLK","brown"
"SNTB1","brown"
"ZNF193","yellow"
"HEATR5A","brown"
"ATP8B2","blue"
"RBPMS2","grey"
"RTP4","grey"
"PNOC","blue"
"SPAST","brown"
"LY75","yellow"
"IL15","yellow"
"PIGA","brown"
"PRDM8","brown"
"YJEFN3","turquoise"
"ZFP90","blue"
"ANKS6","turquoise"
"FUT1","turquoise"
"USP9Y","yellow"
"MAPRE2","blue"
"AOC3","grey"
"CPSF6","yellow"
"CALU","blue"
"CRISP3","red"
"TMED7","brown"
"GBAS","brown"
"PRELID1","green"
"VAPA","brown"
"CRK","black"
"TSPAN31","yellow"
"CAMK2D","blue"
"USP9X","brown"
"CTSL1","grey"
"C13orf37","yellow"
"RLIM","brown"
"NOL12","green"
"RNASEH1","blue"
"SAR1B","brown"
"VPS37A","brown"
"GPX1","turquoise"
"TFDP1","turquoise"
"C22orf9","red"
"EPM2AIP1","brown"
"ACAN","turquoise"
"SMAD4","brown"
"GAS7","red"
"IER5L","grey"
"LRG1","red"
"VEGFA","brown"
"TRADD","blue"
"LIG3","turquoise"
"GSTO1","red"
"KTELC1","blue"
"RAPGEF3","turquoise"
"C15orf39","green"
"UGCG","red"
"CD6","blue"
"MAK16","blue"
"LRCH4","turquoise"
"TWISTNB","blue"
"MLLT1","red"
"C11orf57","yellow"
"GMPR2","black"
"HERC3","brown"
"NAV1","grey"
"TRIM14","blue"
"USP16","yellow"
"NKG7","grey"
"LPCAT2","brown"
"GRLF1","yellow"
"RAB27A","red"
"ABLIM3","turquoise"
"LAMP3","grey"
"PBX2","green"
"RUNDC3A","turquoise"
"HBD","turquoise"
"LPAR2","green"
"CCR1","red"
"BCL3","black"
"PLD6","grey"
"C2orf49","brown"
"TMEM45B","grey"
"CCDC90A","grey"
"CD247","blue"
"FBXO33","brown"
"KIAA0892","green"
"LRRC28","grey"
"IRF2BP1","turquoise"
"MAN2A1","blue"
"PAQR8","blue"
"MAP3K5","black"
"ZNF354A","brown"
"ACAP1","black"
"XRCC1","turquoise"
"CD27","blue"
"DIRC2","black"
"KIAA0831","grey"
"CNTFR","turquoise"
"RAB20","red"
"RSPH9","grey"
"AGPAT9","black"
"RAP1GAP","turquoise"
"AHNAK","blue"
"GDF11","blue"
"SPTBN2","turquoise"
"SLC7A6","blue"
"SMAD7","blue"
"ABCG1","green"
"FRAT2","black"
"ICA1","turquoise"
"MESP1","turquoise"
"DSC2","brown"
"SP6","turquoise"
"PDE4A","blue"
"PRRX2","turquoise"
"C17orf101","blue"
"MANEA","yellow"
"ATP8A1","yellow"
"KLHL15","brown"
"TAOK2","turquoise"
"NEDD4","red"
"CDC14A","blue"
"ASTE1","blue"
"BEND3","brown"
"RAB36","black"
"RAB5C","black"
"HOXA9","grey"
"TMEM200B","turquoise"
"ATP5J2","grey"
"PITRM1","blue"
"PPP1CB","brown"
"HNRNPR","yellow"
"PDHB","yellow"
"TRMT2A","turquoise"
"JMJD4","grey"
"NIPAL3","blue"
"CNP","turquoise"
"MRPS25","blue"
"MOBKL1B","brown"
"EIF3J","grey"
"NSL1","yellow"
"EFHD2","black"
"MRPS26","blue"
"TET2","brown"
"WDR13","red"
"ASPSCR1","turquoise"
"DCAF5","green"
"GTF2H5","yellow"
"ZUFSP","brown"
"DPP8","green"
"HS2ST1","brown"
"IPO7","yellow"
"HINT3","brown"
"RORA","blue"
"STX4","black"
"LEPROT","black"
"SMC3","yellow"
"MRS2","yellow"
"PTPRO","grey"
"ZNF410","red"
"BOC","turquoise"
"SDPR","grey"
"PRR14","black"
"TRIM56","grey"
"XIAP","black"
"AQP9","black"
"AMOTL1","turquoise"
"PPIA","blue"
"KIF21A","blue"
"MRM1","turquoise"
"SDCCAG8","brown"
"C1orf56","green"
"LUC7L","blue"
"LOC399491","blue"
"NFYA","brown"
"UBR3","brown"
"March 3","turquoise"
"PITPNC1","green"
"ATP2C1","brown"
"MXD3","black"
"FBXW7","yellow"
"LRRC47","blue"
"C6orf203","blue"
"MIER3","yellow"
"TBC1D24","turquoise"
"PRDM2","green"
"ZC3H8","yellow"
"C5orf39","blue"
"ERI2","yellow"
"CENPN","grey"
"DPYD","brown"
"MRE11A","blue"
"PTGER4","yellow"
"C21orf91","brown"
"GUCA1B","turquoise"
"KLC1","brown"
"MAST3","green"
"PAQR3","grey"
"CD1D","yellow"
"PLCL2","grey"
"ALKBH1","yellow"
"ZSCAN16","yellow"
"SFRS12IP1","brown"
"FAM76B","brown"
"BCORL1","black"
"SENP7","brown"
"ZNF319","black"
"XRCC4","brown"
"KIAA0564","brown"
"DNAH1","blue"
"MYBL1","blue"
"FAM13B","brown"
"EBF3","turquoise"
"SSC5D","turquoise"
"GPIHBP1","turquoise"
"UBR2","green"
"TMEM188","brown"
"C19orf59","red"
"RIN1","turquoise"
"TUBB1","grey"
"TAL1","turquoise"
"LRRC8D","yellow"
"ZNF502","blue"
"S1PR3","blue"
"SIX2","turquoise"
"RNF19B","green"
"C20orf117","turquoise"
"HEXIM2","grey"
"ASAP2","grey"
"CLIC4","grey"
"HSPA5","brown"
"CAMK2A","turquoise"
"LGALS3","turquoise"
"STT3A","blue"
"KRI1","blue"
"RIOK3","turquoise"
"RNF10","turquoise"
"TIMM17A","yellow"
"CALM3","grey"
"LONP1","blue"
"CAV2","grey"
"ITGB7","blue"
"THUMPD1","yellow"
"HNRNPF","yellow"
"WDR91","green"
"NCBP1","yellow"
"CFD","green"
"CCR7","blue"
"BHLHE40","grey"
"FBXO28","brown"
"MMP14","turquoise"
"MARK3","grey"
"FAM82B","brown"
"C3orf21","turquoise"
"FAS","brown"
"TRA2A","yellow"
"KRCC1","brown"
"SLC30A1","brown"
"CBR4","brown"
"KIAA1683","turquoise"
"C17orf63","grey"
"EEPD1","green"
"FAM177A1","red"
"STAG3L4","yellow"
"CSNK1G3","brown"
"PTPN6","green"
"TRNAU1AP","red"
"C3orf38","brown"
"STK17B","brown"
"PCCB","turquoise"
"AGER","turquoise"
"FCGR2B","grey"
"FAM35A","yellow"
"C19orf24","grey"
"B3GALT4","red"
"SMEK2","brown"
"C10orf28","brown"
"LRRC4","black"
"PTGIR","turquoise"
"RPE","yellow"
"BUD13","yellow"
"PDDC1","turquoise"
"MAP4K4","black"
"TTC35","brown"
"PDCD2","yellow"
"C11orf51","red"
"CCNT2","brown"
"FAM69B","turquoise"
"C12orf65","blue"
"VPS53","green"
"PLBD2","turquoise"
"KANK3","turquoise"
"RBMXL1","brown"
"BAZ2B","brown"
"PRODH","turquoise"
"LRFN3","turquoise"
"FBXL19","red"
"C12orf26","brown"
"FAM46B","turquoise"
"RPGR","brown"
"BMP2K","turquoise"
"MYO1F","green"
"TCN1","red"
"HBZ","turquoise"
"MYOM1","turquoise"
"LDB3","turquoise"
"MTMR9","brown"
"SIRT1","yellow"
"NUDT18","turquoise"
"PPIP5K2","brown"
"ZNF295","yellow"
"POU2AF1","blue"
"POLA1","blue"
"SPIN4","yellow"
"ZNF518B","yellow"
"SCARA3","turquoise"
"C17orf58","brown"
"SOX6","turquoise"
"SMYD4","blue"
"DOCK4","brown"
"ZNF45","yellow"
"RTN2","grey"
"SYN2","red"
"AGAP4","grey"
"OAS2","grey"
"BANK1","yellow"
"CCNJL","black"
"SH2D5","turquoise"
"C17orf76","turquoise"
"DENND1A","turquoise"
"C18orf25","brown"
"PRDM1","grey"
"HNRNPL","green"
"KEL","turquoise"
"ACY3","turquoise"
"TRIM36","turquoise"
"TKTL1","blue"
"ANKDD1A","grey"
"HIST1H4C","grey"
"PARP1","blue"
"SLC1A3","red"
"AKIRIN2","brown"
"CD74","blue"
"RNF141","brown"
"DFFA","blue"
"STRADB","turquoise"
"IDH3G","grey"
"KDM4C","yellow"
"ITFG1","brown"
"ATP1B1","grey"
"C12orf44","grey"
"SNN","grey"
"RAN","yellow"
"BCR","blue"
"IGHMBP2","grey"
"WARS","grey"
"CD22","blue"
"WDR44","brown"
"CEBPA","black"
"ZNF500","blue"
"ATG4A","brown"
"C10orf84","brown"
"TBL1X","green"
"C16orf68","turquoise"
"EEF1G","blue"
"WWP1","blue"
"ERO1L","brown"
"ACOX1","black"
"CRLF3","brown"
"DCUN1D1","turquoise"
"GBP1","grey"
"CEP170","brown"
"LEF1","blue"
"CRLS1","brown"
"ALOX5","red"
"DPEP3","grey"
"DNAJB14","brown"
"GPA33","grey"
"C11orf30","green"
"CD180","blue"
"MLL5","brown"
"ATXN3","yellow"
"OASL","grey"
"ERICH1","green"
"BACH1","brown"
"EXOSC9","blue"
"STAU2","red"
"HAUS8","blue"
"GPR34","grey"
"MPV17L2","grey"
"FAM50B","blue"
"WHSC1","blue"
"SLAMF1","blue"
"FRY","green"
"MT1X","grey"
"PDZD8","brown"
"ZFP82","grey"
"MZF1","blue"
"GIMAP2","brown"
"FGD4","red"
"ALG9","blue"
"IL17RC","turquoise"
"SRRD","turquoise"
"C17orf39","turquoise"
"ZBTB7C","turquoise"
"ANKRD6","brown"
"ABI1","brown"
"APBB1IP","black"
"DENND4C","yellow"
"DCAF6","turquoise"
"YPEL1","blue"
"OSBPL3","blue"
"CMTM8","blue"
"MALT1","yellow"
"YBX2","turquoise"
"KCTD6","yellow"
"ZNF614","yellow"
"B3GAT1","turquoise"
"GSPT2","blue"
"FAM117B","blue"
"ZCCHC10","brown"
"TMEM149","black"
"ADORA3","red"
"C20orf141","turquoise"
"C1orf106","turquoise"
"TAF5L","yellow"
"DOK3","black"
"HES4","turquoise"
"TMEM52","turquoise"
"MX2","green"
"ZNF260","yellow"
"SLC4A1","turquoise"
"ZNF775","black"
"C6orf81","red"
"MYPOP","grey"
"ARSA","turquoise"
"CDKN2B","turquoise"
"SMPD3","blue"
"TCHP","green"
"ZNF407","grey"
"CLK4","brown"
"WDR11","yellow"
"PBX4","blue"
"ZFHX3","blue"
"MFAP3L","grey"
"BRCC3","yellow"
"CYTH4","black"
"OSBPL9","brown"
"NGLY1","brown"
"TMEM132C","turquoise"
"PCNXL3","grey"
"GSDMB","blue"
"SAP18","yellow"
"MRPL49","blue"
"COL17A1","red"
"EIF4G1","blue"
"SEMA7A","turquoise"
"PSME1","grey"
"GUCY1B3","grey"
"CKAP4","red"
"ARMC1","yellow"
"PIGH","yellow"
"CTSZ","grey"
"DUT","blue"
"ZMPSTE24","brown"
"DARS2","yellow"
"MTF2","yellow"
"MAFF","grey"
"MARCO","red"
"CDK1","grey"
"C1GALT1C1","brown"
"TMEM106C","yellow"
"DIS3","brown"
"CCNG2","brown"
"ZC3H10","grey"
"SEMA4A","black"
"CDK11A","green"
"HTRA2","grey"
"TRIM8","green"
"MYST3","black"
"MIB1","yellow"
"PEX3","yellow"
"CDHR5","turquoise"
"BTN3A1","blue"
"ZHX1","yellow"
"GDAP1L1","turquoise"
"PARVB","turquoise"
"IFIT5","grey"
"ATG4C","yellow"
"GPN3","brown"
"APOO","grey"
"ZMIZ2","turquoise"
"TLE3","black"
"MFSD8","yellow"
"PPIL4","brown"
"DCLRE1B","grey"
"ACCS","grey"
"PSMB9","grey"
"HNRNPK","yellow"
"MEIS1","grey"
"C16orf5","turquoise"
"IRF5","turquoise"
"CAMP","grey"
"STAT1","yellow"
"ANGPT1","turquoise"
"C1orf35","blue"
"ZBTB7A","grey"
"AFTPH","black"
"BCL10","brown"
"IL34","turquoise"
"FAM195B","grey"
"PFAS","turquoise"
"TFIP11","green"
"DDX59","brown"
"GEMIN7","blue"
"MPG","blue"
"WDFY2","green"
"OBFC2A","brown"
"KDM4A","green"
"AGGF1","brown"
"TLK2","brown"
"PDLIM7","turquoise"
"OXNAD1","blue"
"TMEM57","grey"
"C9orf91","blue"
"CLASP1","black"
"PRMT3","yellow"
"RCE1","turquoise"
"SLCO3A1","black"
"TIPRL","brown"
"XAF1","grey"
"PRKCI","yellow"
"POU2F1","green"
"WNT10B","turquoise"
"LAT","blue"
"IKBIP","brown"
"C15orf29","green"
"NKAPL","grey"
"CNTN2","turquoise"
"ALS2CL","turquoise"
"NEXN","grey"
"EBF1","blue"
"PRIC285","black"
"PTPMT1","blue"
"C19orf77","turquoise"
"KDM5D","grey"
"TMEM201","turquoise"
"ARHGAP9","green"
"VPS37D","turquoise"
"STAP1","yellow"
"TYW1B","grey"
"HSPB2","turquoise"
"DNAJC21","yellow"
"SCAI","brown"
"RELL1","grey"
"AVL9","red"
"SEMA5B","turquoise"
"ZC3H3","red"
"CECR6","green"
"TAF5","yellow"
"DCAKD","blue"
"FOXO4","turquoise"
"ERCC8","yellow"
"LEPR","grey"
"LIPE","turquoise"
"PML","grey"
"LOC652346","grey"
"IDS","green"
"ATAD2B","brown"
"LDHD","turquoise"
"C14orf181","black"
"OSTalpha","red"
"ST7","turquoise"
"IRAK3","red"
"PIGO","grey"
"TRIM15","turquoise"
"MRI1","blue"
"ZNF182","yellow"
"SLCO4C1","brown"
"KCNH3","turquoise"
"ARSG","green"
"ASB6","blue"
"IL18BP","blue"
"CACNA2D4","grey"
"HOXB4","grey"
"PHPT1","blue"
"TLR8","brown"
"RBM15","yellow"
"CASZ1","turquoise"
"TMEM81","grey"
"SGTB","brown"
"CXCR5","blue"
"BCAS4","turquoise"
"TRIM41","green"
"PERP","turquoise"
"EIF4A2","yellow"
"PAQR6","turquoise"
"CCNC","brown"
"ATP1B2","turquoise"
"EIF2AK1","turquoise"
"PINK1","turquoise"
"FIBP","red"
"TSNAX","brown"
"CSNK1E","blue"
"TAGAP","blue"
"SORT1","red"
"ABI2","blue"
"TMEM64","brown"
"SPATA2","grey"
"FLAD1","blue"
"NDUFB5","yellow"
"ATG7","black"
"MAP1A","turquoise"
"PAPSS2","grey"
"USP11","blue"
"NHEDC2","blue"
"MAVS","green"
"C8orf41","green"
"TMEM173","grey"
"PPP6C","brown"
"SERPIND1","turquoise"
"MRPS36","red"
"ALG3","blue"
"UCK2","turquoise"
"ANKRD11","green"
"ORC5L","blue"
"NUFIP1","blue"
"NPEPL1","black"
"MINA","yellow"
"DACH1","red"
"ING2","brown"
"IL18","brown"
"UBE2V2","yellow"
"TMEM19","yellow"
"RDH14","yellow"
"BAD","red"
"RNASEN","blue"
