"gene","module"
"GOLPH3","yellow"
"GOLPH3L","turquoise"
"GOLT1B","blue"
"GON4L","turquoise"
"GON4L ","pink"
"GOPC","blue"
"GORAB","blue"
"GORASP1","green"
"GORASP2","blue"
"GOSR1","green"
"GOSR2","grey"
"GOT1","grey"
"GOT2","turquoise"
"GP1BA","grey"
"GP1BB ","grey"
"GP2","brown"
"GP6","grey"
"GP9","grey"
"GPA33","grey"
"GPAA1","black"
"GPAM","grey"
"GPAT2","brown"
"GPATCH1","turquoise"
"GPATCH2","turquoise"
"GPATCH3","brown"
"GPATCH4","turquoise"
"GPATCH8","blue"
"GPBAR1","turquoise"
"GPBP1","yellow"
"GPBP1L1","yellow"
"GPC1","brown"
"GPCPD1","black"
"GPD1L","blue"
"GPD2","yellow"
"GPER","brown"
"GPHA2","brown"
"GPHB5","brown"
"GPI","black"
"GPIHBP1","brown"
"GPKOW","grey"
"GPN1","blue"
"GPN2","grey"
"GPN3","yellow"
"GPR107","green"
"GPR108","red"
"GPR109A ","green"
"GPR114","turquoise"
"GPR12","brown"
"GPR124","grey"
"GPR132","red"
"GPR137","brown"
"GPR137B","black"
"GPR141","black"
"GPR142","brown"
"GPR144","brown"
"GPR146","pink"
"GPR150","brown"
"GPR153","grey"
"GPR155","green"
"GPR158","brown"
"GPR160","black"
"GPR162","grey"
"GPR17","brown"
"GPR171","turquoise"
"GPR172A","grey"
"GPR172B","brown"
"GPR176","brown"
"GPR18","turquoise"
"GPR180","blue"
"GPR182","brown"
"GPR183","blue"
"GPR27","brown"
"GPR31","grey"
"GPR32","brown"
"GPR34","grey"
"GPR35","brown"
"GPR37L1","brown"
"GPR44","grey"
"GPR56","turquoise"
"GPR6","brown"
"GPR61","brown"
"GPR65","yellow"
"GPR68","turquoise"
"GPR77","red"
"GPR84","black"
"GPR89A ","turquoise"
"GPR97","red"
"GPRASP1","turquoise"
"GPRC5A","brown"
"GPS1","grey"
"GPS2","pink"
"GPSM1","brown"
"GPSM2","yellow"
"GPSM3","red"
"GPT","brown"
"GPX1","pink"
"GPX3","grey"
"GPX4","pink"
"GPX6","brown"
"GPX7","grey"
"GRAMD1A","red"
"GRAMD1B","grey"
"GRAMD4","blue"
"GRAP2","grey"
"GRASP","brown"
"GRB10","black"
"GRB2","red"
"GRHPR","turquoise"
"GRIK5","brown"
"GRIN1","brown"
"GRIN2C","brown"
"GRINA","black"
"GRIPAP1","black"
"GRK5","grey"
"GRK6","black"
"GRLF1","blue"
"GRM4","brown"
"GRN","red"
"GRPEL1","black"
"GRPEL2","blue"
"GRSF1","blue"
"GRWD1","brown"
"GSDMB","turquoise"
"GSDMD","red"
"GSG1L","brown"
"GSK3A","pink"
"GSK3B","green"
"GSN","red"
"GSPT1","pink"
"GSPT2","blue"
"GSR","black"
"GSS","grey"
"GSTA3","brown"
"GSTK1","grey"
"GSTM1 ","brown"
"GSTM2P1","grey"
"GSTM3","grey"
"GSTO1","black"
"GSTP1","turquoise"
"GSTT1","grey"
"GSTTP1","brown"
"GSTZ1","grey"
"GSX2","brown"
"GTDC1","black"
"GTF2A2","grey"
"GTF2B","yellow"
"GTF2E1","yellow"
"GTF2E2","blue"
"GTF2F1","turquoise"
"GTF2F2","black"
"GTF2H1","turquoise"
"GTF2H2 ","yellow"
"GTF2H5","grey"
"GTF2I ","green"
"GTF2IRD2","green"
"GTF2IRD2 ","grey"
"GTF3A","turquoise"
"GTF3C1","turquoise"
"GTF3C2","blue"
"GTF3C3","blue"
"GTF3C5","grey"
"GTF3C6","turquoise"
"GTPBP1","black"
"GTPBP2","black"
"GTPBP3","blue"
"GTPBP4","blue"
"GTPBP5","grey"
"GTPBP6","turquoise"
"GTPBP8","turquoise"
"GTSF1","grey"
"GUCA1A","brown"
"GUCA1B","brown"
"GUCY1A3","grey"
"GUCY1B3","grey"
"GUCY2D","brown"
"GUF1","turquoise"
"GUK1","pink"
"GUSB","grey"
"GUSBP1","turquoise"
"GXYLT1","grey"
"GYG1","black"
"GYG2","brown"
"GYPA","pink"
"GYPA ","pink"
"GYPB","pink"
"GYPC","pink"
"GYPE","pink"
"GYS1","black"
"GZF1","yellow"
"GZMA","turquoise"
"GZMB","turquoise"
"GZMH","turquoise"
"GZMK","turquoise"
"GZMM","turquoise"
"H1F0","pink"
"H1FX","turquoise"
"H2AFV","grey"
"H2AFX","grey"
"H2AFY","red"
"H2AFZ","yellow"
"H3F3B","red"
"H3F3B ","red"
"H6PD","red"
"HAAO","brown"
"HABP4","turquoise"
"HACL1","turquoise"
"HADH","blue"
"HADHA","turquoise"
"HADHB","yellow"
"HAGH","pink"
"HAGHL","brown"
"HAL","grey"
"HAMP","brown"
"HAP1","brown"
"HAPLN3","turquoise"
"HARBI1","grey"
"HARS","turquoise"
"HARS2","grey"
"HAT1","yellow"
"HAUS1","blue"
"HAUS2","blue"
"HAUS3","blue"
"HAUS4","grey"
"HAUS5","turquoise"
"HAUS6","blue"
"HAUS7","grey"
"HAUS7 ","grey"
"HAUS8","turquoise"
"HAVCR2","grey"
"HAX1","turquoise"
"HBCBP","brown"
"HBD","pink"
"HBE1","pink"
"HBEGF","grey"
"HBG1","pink"
"HBG1 ","pink"
"HBM","pink"
"HBP1","yellow"
"HBQ1","pink"
"HBS1L","yellow"
"HBXIP","black"
"HBZ","brown"
"HCCS","grey"
"HCFC1","turquoise"
"HCFC1R1","grey"
"HCK","red"
"HCLS1","red"
"HCN3","brown"
"HCP5","turquoise"
"HCRT","brown"
"HCST","turquoise"
"HDAC1","turquoise"
"HDAC10","brown"
"HDAC2","yellow"
"HDAC3","turquoise"
"HDAC4","yellow"
"HDAC5","green"
"HDAC6","pink"
"HDAC7","green"
"HDAC9","blue"
"HDC","grey"
"HDDC2","blue"
"HDDC3","grey"
"HDGF","pink"
"HDGFL1","grey"
"HDGFRP2","grey"
"HDHD1A","grey"
"HDHD2","yellow"
"HDHD3","brown"
"HDLBP","pink"
"HEATR1","turquoise"
"HEATR2","blue"
"HEATR3","blue"
"HEATR5A","yellow"
"HEATR5B","blue"
"HEATR7A","grey"
"HEBP1","pink"
"HEBP2","black"
"HECA","yellow"
"HECTD1","yellow"
"HECTD3","pink"
"HECW2","green"
"HEG1","turquoise"
"HELB","grey"
"HELQ","blue"
"HELZ","green"
"HEMGN","pink"
"HEMK1","turquoise"
"HEPACAM2","pink"
"HEPN1","grey"
"HERC1","grey"
"HERC2","grey"
"HERC2P2 ","brown"
"HERC2P4 ","grey"
"HERC3","yellow"
"HERC4","yellow"
"HERC5","grey"
"HERC6","grey"
"HERPUD1","blue"
"HERPUD2","yellow"
"HES1","brown"
"HES4","grey"
"HES6","pink"
"HES7","brown"
"HEXA","turquoise"
"HEXB","blue"
"HEXDC","grey"
"HEXIM1","pink"
"HEXIM2","grey"
"HEYL","brown"
"HFE","grey"
"HGD","grey"
"HGF","black"
"HGS","grey"
"HGSNAT","grey"
"HHAT","brown"
"HHEX","yellow"
"HHIPL1","brown"
"HHIPL2","brown"
"HIAT1","yellow"
"HIATL1","yellow"
"HIBADH","blue"
"HIBCH","blue"
"HIC1","brown"
"HIC2","turquoise"
"HIF1A","yellow"
"HIF1AN","red"
"HIF3A","brown"
"HIGD1A","yellow"
"HIGD2A","turquoise"
"HINFP","turquoise"
"HINT1","blue"
"HINT2","turquoise"
"HINT3","yellow"
"HIP1","black"
"HIP1R ","turquoise"
"HIPK1","yellow"
"HIPK2","black"
"HIPK3","grey"
"HIRA","blue"
"HIRIP3","turquoise"
"HIST1H1C","pink"
"HIST1H1D","brown"
"HIST1H1T","grey"
"HIST1H2AC","yellow"
"HIST1H2AD","grey"
"HIST1H2AE","grey"
"HIST1H2AG","grey"
"HIST1H2BC","grey"
"HIST1H2BD","grey"
"HIST1H2BF","grey"
"HIST1H2BG","grey"
"HIST1H2BH","grey"
"HIST1H2BJ","grey"
"HIST1H2BK","red"
"HIST1H2BN","grey"
"HIST1H3D","red"
"HIST1H3H","grey"
"HIST1H4C","turquoise"
"HIST1H4D","grey"
"HIST1H4H","grey"
"HIST1H4J ","grey"
"HIST1H4K","grey"
"HIST2H2AA3 ","red"
"HIST2H2AC","red"
"HIST2H2BE","grey"
"HIST2H2BF","brown"
"HIST2H4A ","grey"
"HIST3H2A","pink"
"HIST3H2BB","pink"
"HIVEP1","yellow"
"HIVEP2","yellow"
"HIVEP3","grey"
"HJURP","grey"
"HK1","pink"
"HK2","yellow"
"HK3","black"
"HKDC1","brown"
"HKR1","turquoise"
"HLA-A","green"
"HLA-B","green"
"HLA-B ","green"
"HLA-C","green"
"HLA-DMA","turquoise"
"HLA-DMB","turquoise"
"HLA-DOA","turquoise"
"HLA-DOB","turquoise"
"HLA-DOB ","grey"
"HLA-DPA1","turquoise"
"HLA-DPB1","turquoise"
"HLA-DQA1","turquoise"
"HLA-DQA1 ","turquoise"
"HLA-DQB1","grey"
"HLA-DQB1 ","brown"
"HLA-DRA","turquoise"
"HLA-DRB1","turquoise"
"HLA-DRB1 ","turquoise"
"HLA-DRB3 ","turquoise"
"HLA-DRB4","grey"
"HLA-DRB5","grey"
"HLA-E","green"
"HLA-F","green"
"HLA-H","brown"
"HLCS","turquoise"
"HLTF","blue"
"HLX","grey"
"HM13","grey"
"HMBOX1","grey"
"HMBS","pink"
"HMG20A","blue"
"HMG20B","grey"
"HMGA1","turquoise"
"HMGA2","brown"
"HMGB1","grey"
"HMGB2","black"
"HMGB3","grey"
"HMGCL","grey"
"HMGCR","yellow"
"HMGCS1","yellow"
"HMGN1","blue"
"HMGN2","blue"
"HMGN3","blue"
"HMGN4","blue"
"HMGXB3","grey"
"HMGXB4","green"
"HMHA1","green"
"HMMR","grey"
"HMOX1","grey"
"HMOX2","turquoise"
"HMP19","brown"
"HMX1","brown"
"HN1","red"
"HN1L","turquoise"
"HNF1A","brown"
"HNMT","blue"
"HNRNPA0","blue"
"HNRNPA1","blue"
"HNRNPA1 ","blue"
"HNRNPA1L2","blue"
"HNRNPA2B1","blue"
"HNRNPA3","turquoise"
"HNRNPA3 ","blue"
"HNRNPAB","blue"
"HNRNPC","blue"
"HNRNPD","blue"
"HNRNPF","blue"
"HNRNPH1","blue"
"HNRNPH2","yellow"
"HNRNPH3","blue"
"HNRNPK","yellow"
"HNRNPL","green"
"HNRNPM","grey"
"HNRNPR","blue"
"HNRNPU","blue"
"HNRNPUL1","turquoise"
"HNRNPUL2","grey"
"HNRPDL","blue"
"HNRPLL","yellow"
"HOMER3","green"
"HOOK2","grey"
"HOOK3","yellow"
"HOPX","blue"
"HOXA9","grey"
"HOXB2","blue"
"HOXB4","grey"
"HOXB9","brown"
"HOXC10","brown"
"HOXC5","brown"
"HP","black"
"HP1BP3","blue"
"HPCAL1","grey"
"HPD","grey"
"HPGD","black"
"HPRT1","yellow"
"HPS1","pink"
"HPS3","blue"
"HPS4","turquoise"
"HPS5","blue"
"HPS6","blue"
"HPSE","grey"
"HR","brown"
"HRAS","grey"
"HRASLS","grey"
"HRH2","red"
"HRH3","brown"
"HRH4","grey"
"HRNBP3","brown"
"HRSP12","pink"
"HS1BP3","red"
"HS2ST1","yellow"
"HS3ST3B1","black"
"HS3ST6","brown"
"HS6ST1","grey"
"HSBP1","black"
"HSBP1L1","grey"
"HSCB","grey"
"HSD11B1L","brown"
"HSD17B10","turquoise"
"HSD17B11","yellow"
"HSD17B12","yellow"
"HSD17B4","blue"
"HSD17B7","grey"
"HSD17B8","turquoise"
"HSD3B7","grey"
"HSDL1","yellow"
"HSDL2","black"
"HSF1","grey"
"HSF2","blue"
"HSF4","brown"
"HSH2D","grey"
"HSN2","grey"
"HSP90AA1","blue"
"HSP90AA1 ","blue"
"HSP90AA4P","blue"
"HSP90AB1","turquoise"
"HSP90AB1 ","turquoise"
"HSP90B1","blue"
"HSPA13","yellow"
"HSPA14","blue"
"HSPA1A","red"
"HSPA1A ","black"
"HSPA1B","grey"
"HSPA1L","green"
"HSPA4","blue"
"HSPA5","yellow"
"HSPA6","green"
"HSPA6 ","green"
"HSPA8","blue"
"HSPA9","blue"
"HSPB1","grey"
"HSPB11","blue"
"HSPB2","brown"
"HSPB7","brown"
"HSPBAP1","green"
"HSPBP1","grey"
"HSPC159","grey"
"HSPD1","blue"
"HSPE1","turquoise"
"HSPG2","brown"
"HSPH1","blue"
"HTATIP2","black"
"HTATSF1","blue"
"HTR3D","brown"
"HTR7","brown"
"HTRA1","grey"
"HTRA2","grey"
"HTRA3","grey"
"HTT","grey"
"HUS1","grey"
"HUWE1","turquoise"
"HVCN1","turquoise"
"HYAL1","brown"
"HYAL2","black"
"HYI","grey"
"HYLS1","blue"
"HYOU1","turquoise"
"IAH1","yellow"
"IARS","blue"
"IARS2","blue"
"IBTK","blue"
"ICA1","brown"
"ICAM1","red"
"ICAM2","turquoise"
"ICAM3","green"
"ICAM4","pink"
"ICK","blue"
"ICMT","turquoise"
"ICOS","turquoise"
"ICOSLG","brown"
"ICT1","turquoise"
"ID1","grey"
"ID2","blue"
"ID2 ","blue"
"ID3","turquoise"
"IDE","blue"
"IDH1","yellow"
"IDH2","turquoise"
"IDH3A","turquoise"
"IDH3B","turquoise"
"IDH3G","grey"
"IDI1","black"
"IDO1","grey"
"IDS","green"
"IER2","green"
"IER3","black"
"IER3IP1","blue"
"IER5","blue"
"IER5L","grey"
"IFFO1","green"
"IFFO2","turquoise"
"IFI16","green"
"IFI27","pink"
"IFI27L1","grey"
"IFI27L2","grey"
"IFI30","red"
"IFI35","grey"
"IFI44","grey"
"IFI44L","grey"
"IFI6","grey"
"IFIH1","grey"
"IFIT1","grey"
"IFIT1B","pink"
"IFIT2","green"
"IFIT3","grey"
"IFIT5","grey"
"IFITM1","red"
"IFITM2","red"
"IFITM3","grey"
"IFNAR1","red"
"IFNAR2","green"
"IFNGR1","yellow"
"IFNGR2","red"
"IFRD1","yellow"
"IFRD2","pink"
"IFT122","pink"
"IFT172","grey"
"IFT20","black"
"IFT27","grey"
"IFT52","pink"
"IFT57","yellow"
"IFT74","blue"
"IFT88","grey"
"IGBP1","turquoise"
"IGF1R","red"
"IGF2 ","pink"
"IGF2AS","brown"
"IGF2BP2","pink"
"IGF2BP3","black"
"IGF2R","green"
"IGFALS","grey"
"IGFBP2","grey"
"IGFBP4","brown"
"IGFBP5","brown"
"IGFBP7","black"
"IGH@ ","grey"
"IGHA1","grey"
"IGHG1 ","grey"
"IGHG3 ","grey"
"IGHM","turquoise"
"IGHM ","grey"
"IGHMBP2","grey"
"IGJ","grey"
"IGK@ ","grey"
"IGKC","grey"
"IGKC ","grey"
"IGL@","grey"
"IGL@ ","grey"
"IGLJ3 ","grey"
"IGLL5","grey"
"IGLV1-44","grey"
"IGLV1-44 ","pink"
"IGLV8-61","brown"
"IGSF6","red"
"IGSF9B","brown"
"IK","blue"
"IK ","blue"
"IKBIP","yellow"
"IKBKAP","blue"
"IKBKB","blue"
"IKBKE","grey"
"IKBKG","grey"
"IKZF1","green"
"IKZF2","turquoise"
"IKZF3","turquoise"
"IKZF4","grey"
"IKZF5","yellow"
"IL10","black"
"IL10RA","turquoise"
"IL10RB","red"
"IL11","brown"
"IL11RA","turquoise"
"IL12RB1","grey"
"IL13RA1","green"
"IL15","blue"
"IL15RA","grey"
"IL16","green"
"IL17RA","red"
"IL17RC","brown"
"IL17RE","brown"
"IL18","yellow"
"IL18BP","grey"
"IL18R1","black"
"IL18RAP","black"
"IL1B","grey"
"IL1F5","brown"
"IL1R1","black"
"IL1R2","black"
"IL1RAP","black"
"IL1RL1","grey"
"IL1RN","black"
"IL20RB","brown"
"IL21R","grey"
"IL23A","turquoise"
"IL27RA","turquoise"
"IL28RA","blue"
"IL2RA","grey"
"IL2RB","turquoise"
"IL2RG","green"
"IL31RA","grey"
"IL32","turquoise"
"IL32 ","turquoise"
"IL34","brown"
"IL3RA","grey"
"IL4I1","grey"
"IL4R","red"
"IL6R","green"
"IL6ST","yellow"
"IL7R","turquoise"
"IL8","grey"
"IL9R","brown"
"ILF2","turquoise"
"ILF3","blue"
"ILK","red"
"ILKAP","turquoise"
"IMMT","blue"
"IMP3","turquoise"
"IMP4","turquoise"
"IMPA1","yellow"
"IMPA2","red"
"IMPAD1","blue"
"IMPDH1","red"
"IMPDH2","turquoise"
"INADL","turquoise"
"INCA1","brown"
"INF2","brown"
"ING1","yellow"
"ING2","yellow"
"ING3","green"
"ING4","grey"
"ING5","grey"
"INHBA","grey"
"INHBB","green"
"INO80","grey"
"INO80B","grey"
"INO80B ","grey"
"INO80C","grey"
"INO80D","yellow"
"INO80E","turquoise"
"INPP1","yellow"
"INPP4A","blue"
"INPP4B","turquoise"
"INPP5A","red"
"INPP5B","turquoise"
"INPP5D","green"
"INPP5F","blue"
"INPP5J","brown"
"INPP5K","pink"
"INPPL1","red"
"INSC","grey"
"INSIG1","yellow"
"INSIG2","yellow"
"INSL3 ","grey"
"INSR","grey"
"INTS1","grey"
"INTS10","blue"
"INTS12","yellow"
"INTS2","blue"
"INTS3","green"
"INTS4","turquoise"
"INTS5","brown"
"INTS6","black"
"INTS7","blue"
"INTS8","yellow"
"INTS9","blue"
"IP6K1","green"
"IP6K2","green"
"IPCEF1","blue"
"IPO11","black"
"IPO11 ","black"
"IPO5","blue"
"IPO7","blue"
"IPO8","yellow"
"IPO9","turquoise"
"IPP","grey"
"IPPK","grey"
"IQCB1","blue"
"IQCE","red"
"IQGAP1","red"
"IQGAP2","yellow"
"IQSEC1","red"
"IQSEC2","brown"
"IRAK1","turquoise"
"IRAK2","grey"
"IRAK3","black"
"IRAK4","yellow"
"IREB2","grey"
"IRF1","green"
"IRF2","yellow"
"IRF2BP1","grey"
"IRF2BP2","blue"
"IRF3","grey"
"IRF4","blue"
"IRF5","grey"
"IRF7","grey"
"IRF8","blue"
"IRF9","grey"
"IRGQ","grey"
"IRS2","red"
"IRX5","brown"
"ISCA1","pink"
"ISCA1 ","pink"
"ISCA2","grey"
"ISCU","pink"
"ISG15","grey"
"ISG20","grey"
"ISG20L2","green"
"ISL2","grey"
"ISLR","brown"
"ISM2","brown"
"ISOC1","blue"
"ISOC2","grey"
"ISY1","black"
"ITCH","yellow"
"ITFG1","yellow"
"ITFG2","turquoise"
"ITFG3","grey"
"ITGA10","brown"
"ITGA2B","grey"
"ITGA4","blue"
"ITGA5","green"
"ITGA6","blue"
"ITGA7","black"
"ITGAE","blue"
"ITGAL","green"
"ITGAM","black"
"ITGAV","yellow"
"ITGAX","red"
"ITGB1","blue"
"ITGB1BP1","blue"
"ITGB2","green"
"ITGB3","grey"
"ITGB3BP","blue"
"ITGB4","brown"
"ITGB5","grey"
"ITGB7","turquoise"
"ITIH1","brown"
"ITIH4","grey"
"ITIH5","brown"
"ITK","turquoise"
"ITLN1","pink"
"ITM2A","turquoise"
"ITM2B","green"
"ITM2C","grey"
"ITPA","turquoise"
"ITPK1","green"
"ITPKB","turquoise"
"ITPKC","black"
"ITPR1","blue"
"ITPR2","yellow"
"ITPRIP","red"
"ITPRIPL2","green"
"ITSN1","pink"
"ITSN2","green"
"IVD","turquoise"
"IVNS1ABP","yellow"
"IWS1","yellow"
"JAG1","yellow"
"JAG2","brown"
"JAGN1","turquoise"
"JAK1","green"
"JAK2","yellow"
"JAK3","red"
"JAKMIP1","turquoise"
"JAM3","grey"
"JARID2","green"
"JAZF1","pink"
"JDP2","grey"
"JHDM1D","yellow"
"JKAMP","yellow"
"JMJD1C","green"
"JMJD4","grey"
"JMJD6","black"
"JMJD7-PLA2G4B ","turquoise"
"JMJD8","brown"
"JMY","blue"
"JOSD1","black"
"JOSD2","brown"
"JPH2","brown"
"JPH3","brown"
"JPH4","brown"
"JRK","grey"
"JTB","pink"
"JUN","grey"
"JUNB","red"
"JUND","grey"
"JUP","grey"
"KAAG1","brown"
"KANK1","blue"
"KANK2","pink"
"KANK3","brown"
"KARS","turquoise"
"KAT2A","turquoise"
"KAT2B","pink"
"KAT5","red"
"KATNA1","yellow"
"KATNB1","grey"
"KAZ","red"
"KAZALD1","brown"
"KBTBD11","grey"
"KBTBD2","yellow"
"KBTBD3","grey"
"KBTBD4 ","yellow"
"KBTBD6","black"
"KBTBD7","yellow"
"KBTBD8","blue"
"KCMF1","grey"
"KCNA3","turquoise"
"KCNA7","brown"
"KCNAB1","grey"
"KCNAB2","green"
"KCNAB3","grey"
"KCNC4","brown"
"KCNE1","black"
"KCNE1L","brown"
"KCNE3","yellow"
"KCNG2","brown"
"KCNH2","pink"
"KCNH3","grey"
"KCNH4","brown"
"KCNH7","red"
"KCNIP2","brown"
"KCNJ11","brown"
"KCNJ12","brown"
"KCNJ15","red"
"KCNJ2","red"
"KCNK10","brown"
"KCNK13","grey"
"KCNK4","brown"
"KCNK6","turquoise"
"KCNK7","brown"
"KCNMA1","black"
"KCNMB1","grey"
"KCNMB2","brown"
"KCNN4","turquoise"
"KCNQ1","green"
"KCNQ2","brown"
"KCNS2","brown"
"KCP","brown"
"KCTD10","blue"
"KCTD11","grey"
"KCTD12","grey"
"KCTD13","brown"
"KCTD17","brown"
"KCTD18","yellow"
"KCTD2","red"
"KCTD20","grey"
"KCTD21","red"
"KCTD3","yellow"
"KCTD5","yellow"
"KCTD6","blue"
"KCTD7","turquoise"
"KCTD9","yellow"
"KDELR1","grey"
"KDELR2","grey"
"KDM1A","turquoise"
"KDM1B","yellow"
"KDM2A","green"
"KDM2B","turquoise"
"KDM3A","yellow"
"KDM3B","yellow"
"KDM4A","green"
"KDM4B","green"
"KDM4C","blue"
"KDM5A","green"
"KDM5B","red"
"KDM5C","green"
"KDM5D","grey"
"KDM6A","yellow"
"KDM6B","red"
"KDSR","turquoise"
"KEAP1","grey"
"KEL","pink"
"KHDRBS1","blue"
"KHK","brown"
"KHNYN","pink"
"KHSRP","turquoise"
"KIAA0020","blue"
"KIAA0040","red"
"KIAA0100","turquoise"
"KIAA0101","grey"
"KIAA0141","grey"
"KIAA0146","blue"
"KIAA0174","green"
"KIAA0182","turquoise"
"KIAA0195","brown"
"KIAA0196","blue"
"KIAA0226","green"
"KIAA0232","yellow"
"KIAA0240","green"
"KIAA0247","yellow"
"KIAA0284","brown"
"KIAA0317","red"
"KIAA0319","grey"
"KIAA0319L","green"
"KIAA0355","turquoise"
"KIAA0368","black"
"KIAA0391","grey"
"KIAA0406","turquoise"
"KIAA0415","green"
"KIAA0430","pink"
"KIAA0467","green"
"KIAA0494","blue"
"KIAA0495","turquoise"
"KIAA0513","green"
"KIAA0528","yellow"
"KIAA0556","grey"
"KIAA0562","turquoise"
"KIAA0564","yellow"
"KIAA0586","grey"
"KIAA0652","green"
"KIAA0664","grey"
"KIAA0748","turquoise"
"KIAA0753","blue"
"KIAA0754","red"
"KIAA0776","blue"
"KIAA0831","grey"
"KIAA0892","green"
"KIAA0895L","brown"
"KIAA0907","blue"
"KIAA0913","red"
"KIAA0922","green"
"KIAA0947","blue"
"KIAA1012","yellow"
"KIAA1033","yellow"
"KIAA1109","green"
"KIAA1143","blue"
"KIAA1147","turquoise"
"KIAA1191","grey"
"KIAA1267","green"
"KIAA1267 ","green"
"KIAA1279","blue"
"KIAA1310","turquoise"
"KIAA1324","green"
"KIAA1370","blue"
"KIAA1377","turquoise"
"KIAA1429","green"
"KIAA1430","turquoise"
"KIAA1432","yellow"
"KIAA1467","brown"
"KIAA1468","yellow"
"KIAA1530","green"
"KIAA1539","pink"
"KIAA1543","brown"
"KIAA1598","blue"
"KIAA1632","yellow"
"KIAA1671","turquoise"
"KIAA1683","brown"
"KIAA1704","blue"
"KIAA1712","blue"
"KIAA1715","black"
"KIAA1731","blue"
"KIAA1737","blue"
"KIAA1797","grey"
"KIAA1826","blue"
"KIAA1841","grey"
"KIAA1919","grey"
"KIAA1949","red"
"KIAA1958","grey"
"KIAA1967","turquoise"
"KIAA2013","green"
"KIAA2018","green"
"KIAA2026","blue"
"KIDINS220","red"
"KIF11","grey"
"KIF13A","grey"
"KIF13B","grey"
"KIF1A","brown"
"KIF1B","black"
"KIF1C","grey"
"KIF20A","grey"
"KIF21A","turquoise"
"KIF21B","green"
"KIF22","turquoise"
"KIF2A","blue"
"KIF2C","grey"
"KIF3B","grey"
"KIF3C","black"
"KIF5B","black"
"KIF5C","brown"
"KIFAP3","grey"
"KIFAP3 ","blue"
"KIFC1","grey"
"KIFC3","grey"
"KILLIN","black"
"KIN","yellow"
"KIR2DL1 ","turquoise"
"KIR2DL4 ","grey"
"KIR2DL5A ","brown"
"KIR3DL2 ","brown"
"KIRREL3","brown"
"KISS1R","brown"
"KL","black"
"KLC1","green"
"KLC2","brown"
"KLC3","pink"
"KLC4","grey"
"KLF1","pink"
"KLF10","blue"
"KLF11","blue"
"KLF12","turquoise"
"KLF13","green"
"KLF14","black"
"KLF16","brown"
"KLF2","green"
"KLF3","yellow"
"KLF4","blue"
"KLF5","black"
"KLF6","green"
"KLF7","red"
"KLF9","black"
"KLHDC10","grey"
"KLHDC2","blue"
"KLHDC3","turquoise"
"KLHDC4","turquoise"
"KLHDC5","blue"
"KLHDC7B","grey"
"KLHDC8B","grey"
"KLHL12","yellow"
"KLHL15","yellow"
"KLHL17","brown"
"KLHL18","green"
"KLHL2","yellow"
"KLHL20","blue"
"KLHL21","green"
"KLHL22","turquoise"
"KLHL24","yellow"
"KLHL28","red"
"KLHL3","turquoise"
"KLHL36","grey"
"KLHL5","yellow"
"KLHL6","yellow"
"KLHL7","yellow"
"KLHL8","red"
"KLHL9","yellow"
"KLK2","brown"
"KLK3","brown"
"KLK5","brown"
"KLK6","brown"
"KLK8 ","brown"
"KLRAQ1","red"
"KLRB1","turquoise"
"KLRC1","turquoise"
"KLRC1 ","turquoise"
"KLRC3","turquoise"
"KLRD1","turquoise"
"KLRF1","turquoise"
"KLRG1","turquoise"
"KLRG2","brown"
"KLRK1","turquoise"
"KMO","grey"
"KNTC1","blue"
"KPNA1","yellow"
"KPNA2 ","yellow"
"KPNA3","blue"
"KPNA4","black"
"KPNA6","grey"
"KPNA7","brown"
"KPNB1","green"
"KPRP","brown"
"KPTN","grey"
"KRAS","yellow"
"KRCC1","yellow"
"KREMEN1","red"
"KREMEN2","brown"
"KRI1","turquoise"
"KRIT1","blue"
"KRR1","blue"
"KRT1","pink"
"KRT10","turquoise"
"KRT14P ","brown"
"KRT17","brown"
"KRT222 ","blue"
"KRT23","green"
"KRT32","brown"
"KRT33A","brown"
"KRT4","brown"
"KRT81","brown"
"KRTAP1-1","brown"
"KRTAP10-1","brown"
"KRTAP10-10","brown"
"KRTAP10-10 ","brown"
"KRTAP10-11","brown"
"KRTAP10-12","brown"
"KRTAP10-3","brown"
"KRTAP10-5","brown"
"KRTAP10-8","brown"
"KRTAP12-1","brown"
"KRTAP12-3","brown"
"KRTAP12-4","brown"
"KRTAP19-1","brown"
"KRTAP21-2","grey"
"KRTAP23-1","brown"
"KRTAP5-1","brown"
"KRTAP5-11","grey"
"KRTAP5-2","brown"
"KRTAP6-1","brown"
"KRTAP9-3","brown"
"KRTCAP2","turquoise"
"KTELC1","turquoise"
"KTI12","blue"
"KTN1","turquoise"
"KYNU","grey"
"L1CAM","brown"
"L3MBTL2","turquoise"
"L3MBTL4","grey"
"LACTB","yellow"
"LACTB2","blue"
"LAG3","turquoise"
"LAIR1","black"
"LAIR2","grey"
"LAMA5","brown"
"LAMB4","brown"
"LAMC1","grey"
"LAMC2","brown"
"LAMP1","red"
"LAMP2","yellow"
"LAMP3","grey"
"LANCL1","blue"
"LANCL2","grey"
"LAP3","grey"
"LAPTM4A","yellow"
"LAPTM4B","grey"
"LAPTM5","green"
"LARP1","blue"
"LARP4","blue"
"LARP4B","black"
"LARP7","grey"
"LARS","turquoise"
"LASP1","green"
"LASS2","grey"
"LASS4","grey"
"LASS5","red"
"LASS6","turquoise"
"LAT ","turquoise"
