"iteration","seed","algorithm","gene","importance","rank","selected"
157,20270875,"Ranger","DYRK2",0.00138888888888889,79,FALSE
157,20270875,"Ranger","BIN1",0.00123456790123457,80,FALSE
157,20270875,"Ranger","DENND2D",0.00121212121212121,81,FALSE
157,20270875,"Ranger","SAMD3",0.00115942028985507,82,FALSE
157,20270875,"Ranger","EOMES",0.00115942028985507,83,FALSE
157,20270875,"Ranger","TIGD3",0.00111111111111111,84,FALSE
157,20270875,"Ranger","SLC7A6",0.00105263157894737,85,FALSE
157,20270875,"Ranger","IL10RA",0.001,86,FALSE
157,20270875,"Ranger","CCR3",0.000909090909090909,87,FALSE
157,20270875,"Ranger","FCER1A",0.000634920634920635,88,FALSE
157,20270875,"Ranger","ANXA3",0,89,FALSE
157,20270875,"Ranger","CLEC4D",0,90,FALSE
157,20270875,"Ranger","ARHGEF3",0,91,FALSE
157,20270875,"Ranger","PRKCH",0,92,FALSE
157,20270875,"Ranger","RFTN1",0,93,FALSE
157,20270875,"Ranger","NPAT",0,94,FALSE
157,20270875,"Ranger","GPR56",0,95,FALSE
157,20270875,"Ranger","LCK",0,96,FALSE
157,20270875,"Ranger","LIMA1",0,97,FALSE
157,20270875,"Ranger","DHRS3",0,98,FALSE
157,20270875,"Ranger","NFATC2",0,99,FALSE
157,20270875,"Ranger","MATK",0,100,FALSE
157,20270875,"XGBoost","SBK1",0.675396348513797,1,TRUE
157,20270875,"XGBoost","KLRG1",0.158846912663799,2,TRUE
157,20270875,"XGBoost","ARG1",0.105803462643391,3,TRUE
157,20270875,"XGBoost","TRA@",0.0553778652723819,4,TRUE
157,20270875,"XGBoost","S100A12",0.00253028124903123,5,TRUE
157,20270875,"XGBoost","C19orf59",0.00204512965759916,6,TRUE
158,20270876,"LASSO","ARG1",0.678466266696952,1,TRUE
158,20270876,"LASSO","BCL2",0.632155678264917,2,TRUE
158,20270876,"LASSO","KIAA0182",0.617748795928335,3,TRUE
158,20270876,"LASSO","KLRG1",0.440858708829916,4,TRUE
158,20270876,"LASSO","PWP2",0.343696775610877,5,TRUE
158,20270876,"LASSO","SDAD1",0.296554208573096,6,TRUE
158,20270876,"LASSO","CSRP2BP",0.267253477350261,7,TRUE
158,20270876,"LASSO","FCER1A",0.23300908913869,8,TRUE
158,20270876,"LASSO","METTL13",0.201887255928906,9,TRUE
158,20270876,"LASSO","LOC399491",0.200921401439324,10,TRUE
158,20270876,"LASSO","SRRM1",0.0590886534932764,11,TRUE
158,20270876,"LASSO","CAMK2D",0.000515972645578704,12,TRUE
158,20270876,"glmBoost","KIAA0182",0.384291065943133,1,TRUE
158,20270876,"glmBoost","ARG1",0.337310614329627,2,TRUE
158,20270876,"glmBoost","BCL2",0.300490940031002,3,TRUE
158,20270876,"glmBoost","KLRG1",0.229120632233225,4,TRUE
158,20270876,"glmBoost","PWP2",0.214023239173148,5,TRUE
158,20270876,"glmBoost","SDAD1",0.18321192957316,6,TRUE
158,20270876,"glmBoost","FCER1A",0.155394235067712,7,TRUE
158,20270876,"glmBoost","CSRP2BP",0.150725999384355,8,TRUE
158,20270876,"glmBoost","LOC399491",0.070198894172069,9,TRUE
158,20270876,"glmBoost","METTL13",0.068648912523756,10,TRUE
158,20270876,"glmBoost","SRRM1",0.0659423238148336,11,TRUE
158,20270876,"glmBoost","CAMK2D",0.00870619245761984,12,TRUE
158,20270876,"Ranger","ARHGEF18",0.0235170136217428,1,TRUE
158,20270876,"Ranger","LOC399491",0.0231025655927258,2,TRUE
158,20270876,"Ranger","IL2RB",0.0184376280156331,3,TRUE
158,20270876,"Ranger","FBXO21",0.0178269463798741,4,TRUE
158,20270876,"Ranger","RNF125",0.0155541224603009,5,TRUE
158,20270876,"Ranger","IL1R2",0.0137505696349686,6,TRUE
158,20270876,"Ranger","DDX47",0.0130864044168392,7,TRUE
158,20270876,"Ranger","RNASEN",0.0125698438532198,8,TRUE
158,20270876,"Ranger","ITGB7",0.011550694919116,9,TRUE
158,20270876,"Ranger","BCL2",0.01154600443603,10,TRUE
158,20270876,"Ranger","LARS",0.0111022627258325,11,TRUE
158,20270876,"Ranger","SDAD1",0.0105764871114986,12,TRUE
158,20270876,"Ranger","DKC1",0.009745429119571,13,TRUE
158,20270876,"Ranger","NCL",0.00935485663021895,14,TRUE
158,20270876,"Ranger","PARP1",0.00874088471914559,15,TRUE
158,20270876,"Ranger","SCLY",0.00843666896710375,16,TRUE
158,20270876,"Ranger","GADD45A",0.00827417027417027,17,TRUE
158,20270876,"Ranger","DPP4",0.0079040404040404,18,TRUE
158,20270876,"Ranger","CAMK2D",0.00731068079405675,19,TRUE
158,20270876,"Ranger","ESYT1",0.00718752436647173,20,TRUE
158,20270876,"Ranger","BCL11A",0.00709307359307359,21,FALSE
158,20270876,"Ranger","EXOSC10",0.00691621755914842,22,FALSE
158,20270876,"Ranger","SPN",0.00682686073990422,23,FALSE
158,20270876,"Ranger","TTC3",0.00648401196227283,24,FALSE
158,20270876,"Ranger","LOC150776",0.00599033816425121,25,FALSE
158,20270876,"Ranger","ANAPC1",0.00581385281385281,26,FALSE
158,20270876,"Ranger","S100A8",0.00513365539452496,27,FALSE
158,20270876,"Ranger","TRA@",0.005,28,FALSE
158,20270876,"Ranger","TNIK",0.00487179487179487,29,FALSE
158,20270876,"Ranger","FTO",0.00475157370809545,30,FALSE
158,20270876,"Ranger","PRPF19",0.0046969696969697,31,FALSE
158,20270876,"Ranger","SRRM1",0.00454622955901728,32,FALSE
158,20270876,"Ranger","KDM2B",0.00448989898989899,33,FALSE
158,20270876,"Ranger","NOB1",0.00448571428571429,34,FALSE
158,20270876,"Ranger","Septin 9",0.00418181818181818,35,FALSE
158,20270876,"Ranger","PJA1",0.00374074074074074,36,FALSE
158,20270876,"Ranger","ARG1",0.00371980676328502,37,FALSE
158,20270876,"Ranger","NDNL2",0.00361377752682101,38,FALSE
158,20270876,"Ranger","METTL13",0.00355555555555555,39,FALSE
158,20270876,"Ranger","NLRC3",0.00354700854700855,40,FALSE
158,20270876,"Ranger","CYBASC3",0.00350451887293993,41,FALSE
158,20270876,"Ranger","TTC39C",0.00345641286817757,42,FALSE
158,20270876,"Ranger","WWP1",0.00344927536231884,43,FALSE
158,20270876,"Ranger","HEATR2",0.00329664136185875,44,FALSE
158,20270876,"Ranger","RFTN1",0.00322751322751323,45,FALSE
158,20270876,"Ranger","CLEC4D",0.00312576312576313,46,FALSE
158,20270876,"Ranger","GRB10",0.00300606060606061,47,FALSE
158,20270876,"Ranger","ATIC",0.00291929824561404,48,FALSE
158,20270876,"Ranger","C19orf59",0.0027536231884058,49,FALSE
158,20270876,"Ranger","PDE4DIP",0.00272727272727273,50,FALSE
158,20270876,"Ranger","KIAA0182",0.00257246376811594,51,FALSE
158,20270876,"Ranger","EPRS",0.00256038647342995,52,FALSE
158,20270876,"Ranger","CDKN2D",0.00255238095238095,53,FALSE
158,20270876,"Ranger","RABL2B",0.00251954022988506,54,FALSE
158,20270876,"Ranger","C5orf32",0.00250836120401338,55,FALSE
158,20270876,"Ranger","DDX24",0.00249275362318841,56,FALSE
158,20270876,"Ranger","CD244",0.00246666666666667,57,FALSE
158,20270876,"Ranger","MLL",0.00245614035087719,58,FALSE
158,20270876,"Ranger","LDOC1L",0.00237179487179487,59,FALSE
158,20270876,"Ranger","CCDC76",0.00231884057971014,60,FALSE
158,20270876,"Ranger","RASGRP1",0.00223358908780904,61,FALSE
158,20270876,"Ranger","SIDT1",0.00186602870813397,62,FALSE
158,20270876,"Ranger","P2RY10",0.00181818181818182,63,FALSE
158,20270876,"Ranger","SLC7A6",0.00179487179487179,64,FALSE
158,20270876,"Ranger","S100A12",0.00166666666666667,65,FALSE
158,20270876,"Ranger","HSPA9",0.00161030595813204,66,FALSE
158,20270876,"Ranger","BCL11B",0.00158730158730159,67,FALSE
158,20270876,"Ranger","GATA3",0.00155969634230504,68,FALSE
158,20270876,"Ranger","DDX18",0.00153846153846154,69,FALSE
158,20270876,"Ranger","IPO5",0.00148965517241379,70,FALSE
158,20270876,"Ranger","TIAM1",0.00146825396825397,71,FALSE
158,20270876,"Ranger","FBXL16",0.00138888888888889,72,FALSE
158,20270876,"Ranger","CSRP2BP",0.00133069828722003,73,FALSE
158,20270876,"Ranger","TTC27",0.00128205128205128,74,FALSE
158,20270876,"Ranger","PWP2",0.00126984126984127,75,FALSE
158,20270876,"Ranger","ZNF573",0.00125797101449275,76,FALSE
158,20270876,"Ranger","ANXA3",0.00121212121212121,77,FALSE
158,20270876,"Ranger","KLRG1",0.00111111111111111,78,FALSE
158,20270876,"Ranger","SART3",0.00101449275362319,79,FALSE
158,20270876,"Ranger","UPP1",0.000444444444444444,80,FALSE
158,20270876,"Ranger","DYRK2",0.000434782608695652,81,FALSE
158,20270876,"Ranger","FAM43A",0.00037037037037037,82,FALSE
158,20270876,"Ranger","ABLIM1",0.000266666666666667,83,FALSE
158,20270876,"Ranger","FCER1A",0,84,FALSE
158,20270876,"Ranger","EPHX2",0,85,FALSE
158,20270876,"Ranger","IRAK3",0,86,FALSE
158,20270876,"Ranger","DCAF16",0,87,FALSE
158,20270876,"Ranger","FLT3LG",0,88,FALSE
158,20270876,"Ranger","GGA2",0,89,FALSE
158,20270876,"Ranger","Septin 6",0,90,FALSE
158,20270876,"Ranger","EVL",0,91,FALSE
158,20270876,"Ranger","GLOD4",0,92,FALSE
158,20270876,"Ranger","PEBP1",0,93,FALSE
158,20270876,"Ranger","PECI",0,94,FALSE
158,20270876,"Ranger","PAQR8",0,95,FALSE
158,20270876,"Ranger","ZNHIT6",0,96,FALSE
158,20270876,"Ranger","GAR1",0,97,FALSE
158,20270876,"Ranger","SMAD3",0,98,FALSE
158,20270876,"Ranger","C19orf29",0,99,FALSE
158,20270876,"Ranger","NMT2",0,100,FALSE
158,20270876,"XGBoost","SDAD1",0.479166507075659,1,TRUE
158,20270876,"XGBoost","IL1R2",0.19057246328591,2,TRUE
158,20270876,"XGBoost","FBXO21",0.126122982242983,3,TRUE
158,20270876,"XGBoost","PRPF19",0.112415865879519,4,TRUE
158,20270876,"XGBoost","FCER1A",0.0462668342488005,5,TRUE
158,20270876,"XGBoost","ARG1",0.0432300471725954,6,TRUE
158,20270876,"XGBoost","KIAA0182",0.00222530009453318,7,TRUE
159,20270877,"LASSO","BCL2",0.959358690394269,1,TRUE
159,20270877,"LASSO","C19orf59",0.705046331168946,2,TRUE
159,20270877,"LASSO","MAFG",0.493550671009373,3,TRUE
159,20270877,"LASSO","CXXC5",0.438599917443088,4,TRUE
159,20270877,"LASSO","FAM43A",0.314700665275106,5,TRUE
159,20270877,"LASSO","CKAP4",0.213499496173358,6,TRUE
159,20270877,"LASSO","MMP9",0.166007197083198,7,TRUE
159,20270877,"LASSO","RFX5",0.145407471853242,8,TRUE
159,20270877,"LASSO","BCKDHB",0.105476151143898,9,TRUE
159,20270877,"LASSO","CCR6",0.102788915345642,10,TRUE
159,20270877,"LASSO","MXD3",0.0424550012651303,11,TRUE
159,20270877,"glmBoost","BCL2",0.551637100937352,1,TRUE
159,20270877,"glmBoost","C19orf59",0.358489404231221,2,TRUE
159,20270877,"glmBoost","MAFG",0.331655342536346,3,TRUE
159,20270877,"glmBoost","CXXC5",0.288954743722165,4,TRUE
159,20270877,"glmBoost","FAM43A",0.13361711405145,5,TRUE
159,20270877,"glmBoost","MMP9",0.118919502567472,6,TRUE
159,20270877,"glmBoost","CKAP4",0.116521851321154,7,TRUE
159,20270877,"glmBoost","RFX5",0.0893313698401701,8,TRUE
159,20270877,"glmBoost","BCKDHB",0.0708637273499797,9,TRUE
159,20270877,"glmBoost","MXD3",0.0482957367993222,10,TRUE
159,20270877,"glmBoost","CCR6",0.0465383430438812,11,TRUE
159,20270877,"Ranger","IL2RB",0.0200421997755331,1,TRUE
159,20270877,"Ranger","QSOX1",0.0180640807845995,2,TRUE
159,20270877,"Ranger","CKAP4",0.0180259185259185,3,TRUE
159,20270877,"Ranger","ZDHHC3",0.0173739128416855,4,TRUE
159,20270877,"Ranger","UPP1",0.0162758549019419,5,TRUE
159,20270877,"Ranger","FLOT1",0.0138709212645139,6,TRUE
159,20270877,"Ranger","KIF1B",0.0138559739269121,7,TRUE
159,20270877,"Ranger","PGD",0.0136297906602254,8,TRUE
159,20270877,"Ranger","CD74",0.0135204169844902,9,TRUE
159,20270877,"Ranger","S100A8",0.0134701900777416,10,TRUE
159,20270877,"Ranger","BCL2",0.0129435443215494,11,TRUE
159,20270877,"Ranger","RFX5",0.0107345162422966,12,TRUE
159,20270877,"Ranger","MAFG",0.0106437470487814,13,TRUE
159,20270877,"Ranger","C5orf32",0.0103242854611276,14,TRUE
159,20270877,"Ranger","SAMD3",0.00943927579892492,15,TRUE
159,20270877,"Ranger","MAPK14",0.00868035217600435,16,TRUE
159,20270877,"Ranger","C19orf59",0.00792493420639874,17,TRUE
159,20270877,"Ranger","CLEC4D",0.00750537634408602,18,TRUE
159,20270877,"Ranger","FGD4",0.00709346851978431,19,TRUE
159,20270877,"Ranger","S100A12",0.00704482715352281,20,TRUE
159,20270877,"Ranger","FCAR",0.00697835497835498,21,FALSE
159,20270877,"Ranger","ITGB7",0.00690662931839402,22,FALSE
159,20270877,"Ranger","FAM43A",0.00677579617320273,23,FALSE
159,20270877,"Ranger","MMP9",0.00570631948778402,24,FALSE
159,20270877,"Ranger","ANXA3",0.00562740183792815,25,FALSE
159,20270877,"Ranger","CD5",0.00559661835748792,26,FALSE
159,20270877,"Ranger","CD177",0.00556757506414257,27,FALSE
159,20270877,"Ranger","LBH",0.00547730047730048,28,FALSE
159,20270877,"Ranger","TRA@",0.00543804713804714,29,FALSE
159,20270877,"Ranger","KDM2B",0.00535151515151515,30,FALSE
159,20270877,"Ranger","P2RY10",0.00523444160272805,31,FALSE
159,20270877,"Ranger","ARG1",0.00498155467720685,32,FALSE
159,20270877,"Ranger","PJA1",0.00487878787878788,33,FALSE
159,20270877,"Ranger","PRPF19",0.00468997668997669,34,FALSE
159,20270877,"Ranger","SRPK1",0.00445824706694272,35,FALSE
159,20270877,"Ranger","RNF125",0.00420512820512821,36,FALSE
159,20270877,"Ranger","HK3",0.00413650793650794,37,FALSE
159,20270877,"Ranger","HMGN3",0.00405244996549344,38,FALSE
159,20270877,"Ranger","PAFAH2",0.00402882205513784,39,FALSE
159,20270877,"Ranger","PRKCQ",0.00372294372294372,40,FALSE
159,20270877,"Ranger","RASGRP1",0.00363131313131313,41,FALSE
159,20270877,"Ranger","CD96",0.00356744704570792,42,FALSE
159,20270877,"Ranger","CR1",0.00353711023276241,43,FALSE
159,20270877,"Ranger","SBK1",0.00350427350427351,44,FALSE
159,20270877,"Ranger","DOCK10",0.00345959595959596,45,FALSE
159,20270877,"Ranger","NMT2",0.00340903540903541,46,FALSE
159,20270877,"Ranger","BMX",0.00328571428571429,47,FALSE
159,20270877,"Ranger","LIN7A",0.00318181818181818,48,FALSE
159,20270877,"Ranger","TSPO",0.00314327485380117,49,FALSE
159,20270877,"Ranger","CXXC5",0.00292929292929293,50,FALSE
159,20270877,"Ranger","HP",0.00288164251207729,51,FALSE
159,20270877,"Ranger","MXD3",0.00286984126984127,52,FALSE
159,20270877,"Ranger","TRAF5",0.00279176201372998,53,FALSE
159,20270877,"Ranger","SDAD1",0.00277777777777778,54,FALSE
159,20270877,"Ranger","RGL4",0.00271929824561404,55,FALSE
159,20270877,"Ranger","SLC2A14",0.0026984126984127,56,FALSE
159,20270877,"Ranger","FCRL3",0.00266139657444005,57,FALSE
159,20270877,"Ranger","PGLYRP1",0.00251594202898551,58,FALSE
159,20270877,"Ranger","BCKDHB",0.00234848484848485,59,FALSE
159,20270877,"Ranger","CD55",0.00233333333333333,60,FALSE
159,20270877,"Ranger","EVL",0.00207017543859649,61,FALSE
159,20270877,"Ranger","GPR18",0.00205128205128205,62,FALSE
159,20270877,"Ranger","GPR84",0.002,63,FALSE
159,20270877,"Ranger","ROPN1L",0.00181818181818182,64,FALSE
159,20270877,"Ranger","EPHX2",0.00173913043478261,65,FALSE
159,20270877,"Ranger","UGCG",0.00173913043478261,66,FALSE
159,20270877,"Ranger","BCL11B",0.00166666666666667,67,FALSE
159,20270877,"Ranger","KIAA0748",0.00166666666666667,68,FALSE
159,20270877,"Ranger","DDHD2",0.00160919540229885,69,FALSE
159,20270877,"Ranger","FLT3LG",0.00144927536231884,70,FALSE
159,20270877,"Ranger","NLRC3",0.00144927536231884,71,FALSE
159,20270877,"Ranger","PEBP1",0.00144927536231884,72,FALSE
159,20270877,"Ranger","STMN3",0.00138888888888889,73,FALSE
159,20270877,"Ranger","KIAA0182",0.00133333333333333,74,FALSE
159,20270877,"Ranger","SIDT1",0.00133333333333333,75,FALSE
159,20270877,"Ranger","CCR6",0.00126984126984127,76,FALSE
159,20270877,"Ranger","GYG1",0.00111111111111111,77,FALSE
159,20270877,"Ranger","FBXO21",0.00111111111111111,78,FALSE
159,20270877,"Ranger","Septin 1",0.00105263157894737,79,FALSE
159,20270877,"Ranger","SMAD3",0.000987654320987654,80,FALSE
159,20270877,"Ranger","TXK",0.000987654320987654,81,FALSE
159,20270877,"Ranger","FAM78A",0.000833333333333333,82,FALSE
159,20270877,"Ranger","RAB32",0.000701754385964912,83,FALSE
159,20270877,"Ranger","FAM102A",0.000579710144927537,84,FALSE
159,20270877,"Ranger","FAIM3",0,85,FALSE
159,20270877,"Ranger","ZNHIT6",0,86,FALSE
159,20270877,"Ranger","PLEKHA1",0,87,FALSE
159,20270877,"Ranger","GATA3",0,88,FALSE
159,20270877,"Ranger","FBXL16",0,89,FALSE
159,20270877,"Ranger","DDX47",0,90,FALSE
159,20270877,"Ranger","DPP4",0,91,FALSE
159,20270877,"Ranger","GZMM",0,92,FALSE
159,20270877,"Ranger","KLRG1",0,93,FALSE
159,20270877,"Ranger","EOMES",0,94,FALSE
159,20270877,"Ranger","FCER1A",0,95,FALSE
159,20270877,"Ranger","DYRK2",0,96,FALSE
159,20270877,"Ranger","CAMK2D",0,97,FALSE
159,20270877,"Ranger","KLF12",0,98,FALSE
159,20270877,"Ranger","SART3",0,99,FALSE
159,20270877,"Ranger","MTR",0,100,FALSE
159,20270877,"XGBoost","C19orf59",0.736562109616446,1,TRUE
159,20270877,"XGBoost","S100A12",0.173695503034823,2,TRUE
159,20270877,"XGBoost","P2RY10",0.0816675655826313,3,TRUE
159,20270877,"XGBoost","BCL2",0.0028049842784812,4,TRUE
159,20270877,"XGBoost","CKAP4",0.00272221342514448,5,TRUE
159,20270877,"XGBoost","ZDHHC3",0.0025476240624741,6,TRUE
160,20270878,"LASSO","P2RY10",1.06979559842933,1,TRUE
160,20270878,"LASSO","FCER1A",0.837185331157303,2,TRUE
160,20270878,"LASSO","IRAK3",0.748541322979645,3,TRUE
160,20270878,"LASSO","KIAA0748",0.604597228217002,4,TRUE
160,20270878,"LASSO","BCL2",0.514917950023725,5,TRUE
160,20270878,"LASSO","TCTN1",0.505576440783828,6,TRUE
160,20270878,"LASSO","ID3",0.482878312547726,7,TRUE
160,20270878,"LASSO","NELL2",0.137112654091686,8,TRUE
160,20270878,"LASSO","S100A8",0.100874495258113,9,TRUE
160,20270878,"LASSO","EPHX2",0.0586819165932861,10,TRUE
160,20270878,"LASSO","BACH2",0.0130187270870265,11,TRUE
160,20270878,"glmBoost","P2RY10",0.468306961490834,1,TRUE
160,20270878,"glmBoost","FCER1A",0.331772848691248,2,TRUE
160,20270878,"glmBoost","IRAK3",0.293591031839951,3,TRUE
160,20270878,"glmBoost","TCTN1",0.188327385572529,4,TRUE
160,20270878,"glmBoost","KIAA0748",0.18703174901547,5,TRUE
160,20270878,"glmBoost","BCL2",0.178137744392791,6,TRUE
160,20270878,"glmBoost","ID3",0.14999179575388,7,TRUE
160,20270878,"glmBoost","FAM102A",0.103494319266086,8,TRUE
160,20270878,"glmBoost","NELL2",0.0972235413453054,9,TRUE
160,20270878,"glmBoost","EPHX2",0.0672882459664663,10,TRUE
160,20270878,"glmBoost","S100A8",0.0511558738905253,11,TRUE
160,20270878,"Ranger","RASGRP1",0.0164526222964819,1,TRUE
160,20270878,"Ranger","P2RY10",0.0164341013254057,2,TRUE
160,20270878,"Ranger","NELL2",0.0122302436125966,3,TRUE
160,20270878,"Ranger","NAT10",0.0121585155585156,4,TRUE
160,20270878,"Ranger","C2orf89",0.0119719346675868,5,TRUE
160,20270878,"Ranger","PRPF19",0.0119129117259552,6,TRUE
160,20270878,"Ranger","TCF7",0.0117417236547671,7,TRUE
160,20270878,"Ranger","POLD2",0.0114495890582847,8,TRUE
160,20270878,"Ranger","TTC3",0.0112482061543846,9,TRUE
160,20270878,"Ranger","ID3",0.01117889420521,10,TRUE
160,20270878,"Ranger","BCL11A",0.0102334943639291,11,TRUE
160,20270878,"Ranger","S100A8",0.0101549783549784,12,TRUE
160,20270878,"Ranger","PEBP1",0.00975192054322489,13,TRUE
160,20270878,"Ranger","PATZ1",0.00945566778900112,14,TRUE
160,20270878,"Ranger","TIAM1",0.00878080808080808,15,TRUE
160,20270878,"Ranger","DOCK10",0.00852573352573353,16,TRUE
160,20270878,"Ranger","CD6",0.00839148629148629,17,TRUE
160,20270878,"Ranger","USP11",0.00828019323671498,18,TRUE
160,20270878,"Ranger","IRAK3",0.00816223893065998,19,TRUE
160,20270878,"Ranger","BCL11B",0.00814744434309652,20,TRUE
160,20270878,"Ranger","ARG1",0.0081186035887207,21,FALSE
160,20270878,"Ranger","ESYT1",0.00809430691352888,22,FALSE
160,20270878,"Ranger","NLRC3",0.00803578643578644,23,FALSE
160,20270878,"Ranger","PJA1",0.00785170546040111,24,FALSE
160,20270878,"Ranger","LY9",0.007795670995671,25,FALSE
160,20270878,"Ranger","SGK223",0.00778040027605245,26,FALSE
160,20270878,"Ranger","ANXA3",0.00760165631469979,27,FALSE
160,20270878,"Ranger","CLEC4D",0.00751515151515151,28,FALSE
160,20270878,"Ranger","ZDHHC3",0.00706349206349206,29,FALSE
160,20270878,"Ranger","DKC1",0.00694079254079254,30,FALSE
160,20270878,"Ranger","UPP1",0.00693488662367381,31,FALSE
160,20270878,"Ranger","MLL",0.00687451792311127,32,FALSE
160,20270878,"Ranger","OXNAD1",0.00651998243302591,33,FALSE
160,20270878,"Ranger","KIAA0748",0.00608585858585859,34,FALSE
160,20270878,"Ranger","GPRASP1",0.00588829471182412,35,FALSE
160,20270878,"Ranger","LBH",0.0058641975308642,36,FALSE
160,20270878,"Ranger","EPHX2",0.00548881673881674,37,FALSE
160,20270878,"Ranger","HK3",0.00515527950310559,38,FALSE
160,20270878,"Ranger","STMN3",0.00496643783371472,39,FALSE
160,20270878,"Ranger","FAIM3",0.00474896331738437,40,FALSE
160,20270878,"Ranger","BCL2",0.0047024531024531,41,FALSE
160,20270878,"Ranger","SIRPG",0.00464285714285714,42,FALSE
160,20270878,"Ranger","S100A12",0.00459638400814871,43,FALSE
160,20270878,"Ranger","DYRK2",0.00457070707070707,44,FALSE
160,20270878,"Ranger","DDHD2",0.00444848484848485,45,FALSE
160,20270878,"Ranger","DDX24",0.00442424242424242,46,FALSE
160,20270878,"Ranger","PLEKHA1",0.00439786059351277,47,FALSE
160,20270878,"Ranger","MAPK14",0.00428849902534113,48,FALSE
160,20270878,"Ranger","CD5",0.0042849548112706,49,FALSE
160,20270878,"Ranger","PDE4DIP",0.00404135472370766,50,FALSE
160,20270878,"Ranger","DPP4",0.00377896613190731,51,FALSE
160,20270878,"Ranger","PABPC4",0.00373737373737374,52,FALSE
160,20270878,"Ranger","Septin 6",0.00333333333333333,53,FALSE
160,20270878,"Ranger","SBK1",0.00331594202898551,54,FALSE
160,20270878,"Ranger","FAM113B",0.00305555555555556,55,FALSE
160,20270878,"Ranger","Septin 1",0.00299707602339181,56,FALSE
160,20270878,"Ranger","BACH2",0.00292063492063492,57,FALSE
160,20270878,"Ranger","LEF1",0.00274672187715666,58,FALSE
160,20270878,"Ranger","SART3",0.00272222222222222,59,FALSE
160,20270878,"Ranger","SPOCK2",0.00272222222222222,60,FALSE
160,20270878,"Ranger","ABLIM1",0.0026984126984127,61,FALSE
160,20270878,"Ranger","NMT2",0.00257575757575758,62,FALSE
160,20270878,"Ranger","TNFRSF25",0.00245686680469289,63,FALSE
160,20270878,"Ranger","NPAT",0.00242424242424242,64,FALSE
160,20270878,"Ranger","SRPK1",0.00227878787878788,65,FALSE
160,20270878,"Ranger","FAM102A",0.00222222222222222,66,FALSE
160,20270878,"Ranger","C19orf59",0.00222222222222222,67,FALSE
160,20270878,"Ranger","TCTN1",0.00216701173222912,68,FALSE
160,20270878,"Ranger","PRKCQ",0.00202898550724638,69,FALSE
160,20270878,"Ranger","C5orf32",0.002,70,FALSE
160,20270878,"Ranger","GRB10",0.00193650793650794,71,FALSE
160,20270878,"Ranger","TRA@",0.0019047619047619,72,FALSE
160,20270878,"Ranger","TBC1D4",0.00166666666666667,73,FALSE
160,20270878,"Ranger","KLF12",0.00158730158730159,74,FALSE
160,20270878,"Ranger","FCER1A",0.00158730158730159,75,FALSE
160,20270878,"Ranger","NIPAL3",0.00144927536231884,76,FALSE
160,20270878,"Ranger","FLT3LG",0.00140350877192982,77,FALSE
160,20270878,"Ranger","ZNF573",0.00140350877192982,78,FALSE
160,20270878,"Ranger","GATA3",0.00138888888888889,79,FALSE
160,20270878,"Ranger","CD3E",0.00138888888888889,80,FALSE
160,20270878,"Ranger","CKAP4",0.00128205128205128,81,FALSE
160,20270878,"Ranger","DHRS3",0.00125996810207337,82,FALSE
160,20270878,"Ranger","DCAF16",0.00121212121212121,83,FALSE
160,20270878,"Ranger","PAQR8",0.00121212121212121,84,FALSE
160,20270878,"Ranger","ITFG2",0.00111111111111111,85,FALSE
160,20270878,"Ranger","LDHB",0.00105263157894737,86,FALSE
160,20270878,"Ranger","IL1R2",0.000952380952380953,87,FALSE
160,20270878,"Ranger","FBXL16",0,88,FALSE
160,20270878,"Ranger","CD96",0,89,FALSE
160,20270878,"Ranger","LCK",0,90,FALSE
160,20270878,"Ranger","SERPINB1",0,91,FALSE
160,20270878,"Ranger","EVL",0,92,FALSE
160,20270878,"Ranger","NUP93",0,93,FALSE
160,20270878,"Ranger","DDX18",0,94,FALSE
160,20270878,"Ranger","SSBP2",0,95,FALSE
160,20270878,"Ranger","NRD1",0,96,FALSE
160,20270878,"Ranger","LILRA5",0,97,FALSE
160,20270878,"Ranger","SPN",0,98,FALSE
160,20270878,"Ranger","CHMP7",0,99,FALSE
160,20270878,"Ranger","PASK",0,100,FALSE
160,20270878,"XGBoost","P2RY10",0.765336837274776,1,TRUE
160,20270878,"XGBoost","FAM102A",0.230529648140573,2,TRUE
160,20270878,"XGBoost","KIAA0748",0.00413351458465163,3,TRUE
161,20270879,"LASSO","HIST2H2AA3",0.738536471688559,1,TRUE
161,20270879,"LASSO","PID1",0.579070038286325,2,TRUE
161,20270879,"LASSO","CACNA2D3",0.548327722249135,3,TRUE
161,20270879,"LASSO","C19orf59",0.476576169256769,4,TRUE
161,20270879,"LASSO","FAM102A",0.474030118745523,5,TRUE
161,20270879,"LASSO","METTL9",0.453898752876007,6,TRUE
161,20270879,"LASSO","UBASH3A",0.348796126523397,7,TRUE
161,20270879,"LASSO","ELAC2",0.32163605510542,8,TRUE
161,20270879,"LASSO","CD74",0.270111573524415,9,TRUE
161,20270879,"LASSO","P2RY10",0.246188213927528,10,TRUE
161,20270879,"LASSO","HK3",0.211977595490693,11,TRUE
161,20270879,"LASSO","CCR3",0.127442551979619,12,TRUE
161,20270879,"LASSO","CAMK2D",0.125876955539365,13,TRUE
161,20270879,"LASSO","ARG1",0.0779192989060445,14,TRUE
161,20270879,"LASSO","SLC22A4",0.0695950987984534,15,TRUE
161,20270879,"LASSO","S100A8",0.00259624986044479,16,TRUE
